"Date","Price","Open","High","Low","Vol.","Change %"
"10/04/2024","4.8300","4.6390","4.8590","4.5940","10.14M","4.09%"
"10/03/2024","4.6400","4.6210","4.7690","4.4260","11.19M","0.30%"
"10/02/2024","4.6260","4.8360","5.0030","4.5240","14.26M","-4.42%"
"10/01/2024","4.8400","5.2890","5.5600","4.6150","21.08M","-8.51%"
"09/30/2024","5.2900","5.5070","5.5090","5.2270","12.70M","-3.87%"
"09/29/2024","5.5030","5.5670","5.6230","5.3560","8.04M","-0.99%"
"09/28/2024","5.5580","5.4570","5.5710","5.3520","7.85M","1.87%"
"09/27/2024","5.4560","5.5420","5.7510","5.3650","15.08M","-1.64%"
"09/26/2024","5.5470","5.1470","5.8640","5.1200","21.62M","7.88%"
"09/25/2024","5.1420","5.3450","5.4520","5.1110","10.46M","-3.74%"
"09/24/2024","5.3420","5.1890","5.3900","5.0560","15.68M","3.27%"
"09/23/2024","5.1730","4.5300","5.2600","4.4070","27.91M","14.19%"
"09/22/2024","4.5300","4.6750","4.6750","4.3840","11.25M","-2.91%"
"09/21/2024","4.6660","4.3870","4.6840","4.2870","9.81M","6.41%"
"09/20/2024","4.3850","4.3700","4.5010","4.2580","14.67M","0.53%"
"09/19/2024","4.3620","4.2590","4.5800","4.2590","18.67M","2.61%"
"09/18/2024","4.2510","4.1290","4.2520","3.9360","12.04M","2.86%"
"09/17/2024","4.1330","3.8800","4.2970","3.8340","11.66M","6.58%"
"09/16/2024","3.8780","4.0110","4.0290","3.8500","7.55M","-3.46%"
"09/15/2024","4.0170","4.1910","4.2610","4.0070","6.71M","-4.17%"
"09/14/2024","4.1920","4.2860","4.3030","4.1550","4.64M","-2.19%"
"09/13/2024","4.2860","4.2570","4.3450","4.1190","9.19M","0.99%"
"09/12/2024","4.2440","3.9680","4.2990","3.9680","12.00M","6.98%"
"09/11/2024","3.9670","4.0360","4.0540","3.8220","9.99M","-1.64%"
"09/10/2024","4.0330","4.0140","4.0780","3.9420","6.18M","0.45%"
"09/09/2024","4.0150","3.7560","4.0950","3.7560","10.09M","6.90%"
"09/08/2024","3.7560","3.6680","3.8170","3.6450","6.99M","2.45%"
"09/07/2024","3.6660","3.5450","3.7510","3.5450","5.92M","3.21%"
"09/06/2024","3.5520","3.7140","3.8110","3.4310","12.16M","-4.34%"
"09/05/2024","3.7130","3.8840","3.9250","3.6980","7.15M","-4.48%"
